alpha,u_text,u_voice,nash_product
0.885,0.990508379291771,0.18601221608792717,0.12878981886553528
0.886,0.9906899639181195,0.18470779708774643,0.1275865568256878
0.887,0.9908694884045088,0.1834053456976622,0.1263843974209886
0.888,0.9910469618236498,0.18210486443432689,0.1251833533370242
0.889,0.9912223932341819,0.18080635575950857,0.12398343713614725
0.89,0.9913957916804288,0.17950982208041733,0.12278466125792258
0.891,0.9915671661921532,0.17821526575003158,0.12158703801957801
0.892,0.9917365257843203,0.1769226890674247,0.12039057961645998
0.893,0.9919038794568598,0.17563209427809207,0.11919529812249326
0.894,0.992069236194433,0.1743434835742778,0.11800120549064481
0.895,0.9922326049662044,0.17305685909530175,0.11680831355339209
0.896,0.992393994725614,0.17177222292788677,0.1156166340231955
0.897,0.9925534144101553,0.17048957710648585,0.11442617849297451
0.898,0.9927108729411542,0.16920892361360917,0.1132369584365878
0.899,0.9928663792235537,0.16793026438015135,0.11204898520931741
0.9,0.9930199421456982,0.1666536012857184,0.11086227004835598
0.901,0.9931715705791256,0.165378936158955,0.10967682407329844
0.902,0.9933212733783577,0.1641062707778712,0.10849265828663637
0.903,0.9934690593806972,0.16283560687016913,0.10730978357425601
0.904,0.9936149374060267,0.1615669461135701,0.10612821070594024
0.905,0.9937589162566103,0.16030029013614044,0.10494795033587255
0.906,0.9939010047168984,0.15903564051661845,0.10376901300314527
0.907,0.9940412115533366,0.15777299878473966,0.10259140913226997
0.908,0.994179545514175,0.15651236642156308,0.10141514903369118
0.909,0.9943160153292847,0.15525374485979662,0.10024024290430333
0.91,0.994450629709974,0.15399713548412228,0.09906670082796987
0.911,0.9945833973488063,0.15274253963152068,0.09789453277604479
0.912,0.9947143269194272,0.15148995859159614,0.0967237486078982
0.913,0.9948434270763864,0.15023939360690006,0.0955543580714423
0.914,0.9949707064549687,0.14899084587325523,0.0943863708036616
0.915,0.9950961736710253,0.1477443165400788,0.09321979633114454
0.916,0.9952198373208084,0.14649980671070517,0.09205464407061745
0.917,0.9953417059808083,0.14525731744270842,0.09089092332948097
0.918,0.9954617882075929,0.1440168497482241,0.08972864330634811
0.919,0.995580092537653,0.14277840459427066,0.08856781309158496
0.92,0.995696627487246,0.1415419829030702,0.08740844166785255
0.921,0.9958114015522446,0.14030758555236883,0.08625053791065111
0.922,0.9959244232079897,0.13907521337575632,0.08509411058886603
0.923,0.9960357009091425,0.13784486716298527,0.08393916836531527
0.924,0.9961452430895433,0.13661654766028947,0.08278571979729858
0.925,0.9962530581620679,0.13539025557070178,0.08163377333714797
0.926,0.9963591545184942,0.13416599155437176,0.08048333733278071
0.927,0.996463540529362,0.1329437562288815,0.07933442002825172
0.928,0.9965662245438438,0.13172355016956191,0.07818702956430926
0.929,0.9966672148896136,0.1305053739098079,0.07704117397895092
0.93,0.9967665198727195,0.12928922794139255,0.07589686120798077
0.931,0.9968641477774586,0.12807511271478095,0.07475409908556786
0.932,0.9969601068662552,0.12686302863944324,0.0736128953448059
0.933,0.9970544053795409,0.12565297608416637,0.07247325761827324
0.934,0.9971470515356369,0.1244449553773659,0.07133519343859468
0.935,0.9972380535306384,0.12323896680739616,0.07019871023900318
0.936,0.997327419538305,0.12203501062286032,0.06906381535390337
0.937,0.9974151577099475,0.12083308703291895,0.06793051601943459
0.9380000000000001,0.9975012761743225,0.11963319620759824,0.06679881937403563
0.9390000000000001,0.9975857830375265,0.11843533827809719,0.06566873245900948
0.9400000000000001,0.9976686863828936,0.11723951333709368,0.06454026221908862
0.9410000000000001,0.9977499942708936,0.11604572143905006,0.06341341550300093
0.9420000000000001,0.9978297147390376,0.1148539626005175,0.062288199064036105
0.9430000000000001,0.9979078558017777,0.11366423680043958,0.061164619560611956
0.9440000000000001,0.9979844254504164,0.11247654398045481,0.06004268355684143
0.9450000000000001,0.998059431653016,0.11129088404519843,0.05892239752309977
0.9460000000000001,0.998132882354307,0.11010725686260289,0.05780376783659153
0.9470000000000001,0.9982047854756039,0.10892566226419767,0.056686800781918074
0.9480000000000001,0.9982751489147205,0.1077461000454081,0.05557150255164514
0.9490000000000001,0.998343980545886,0.10656856996585279,0.0544578792468698
0.9500000000000001,0.9984112882196671,0.10539307174964069,0.053345936877788346
0.9510000000000001,0.9984770797628888,0.10421960508566633,0.052235681364262966
0.9520000000000001,0.9985413629785588,0.10304816962790483,0.05112711853638923
0.9530000000000001,0.9986041456457943,0.10187876499570536,0.05002025413506278
0.9540000000000001,0.9986654355197507,0.10071139077408367,0.048915093812546016
0.9550000000000001,0.9987252403315512,0.09954604651401344,0.04781164313303413
0.9560000000000001,0.99878356778822,0.0983827317327168,0.04670990757322123
0.9570000000000001,0.9988404255726174,0.09722144591395365,0.04560989252286583
0.9580000000000001,0.9988958213433758,0.09606218850830989,0.04451160328535596
0.9590000000000001,0.9989497627348386,0.09490495893348418,0.043415045078273304
0.96,0.9990022573570002,0.09374975657457439,0.04232022303395769
0.961,0.9990533127954504,0.09259658078436184,0.041227142200069865
0.962,0.9991029366113175,0.09144543088359583,0.04013580754015506
0.963,0.9991511363412149,0.09029630616127543,0.03904622393420421
0.964,0.9991979194971896,0.08914920587493155,0.037958396179215946
0.965,0.9992432935666731,0.08800412925090648,0.03687232898975642
0.966,0.9992872660124329,0.08686107548463368,0.035788026998519774
0.967,0.9993298442725265,0.0857200437409153,0.034705494756886536
0.968,0.9993710357602569,0.084581033154199,0.033624736735481726
0.969,0.9994108478641319,0.08344404282885354,0.03254575732473196
0.97,0.9994492879478214,0.08230907183944307,0.031468560835421426
0.971,0.9994863633501193,0.08117611923100036,0.030393151499247015
0.972,0.9995220813849074,0.08004518401929875,0.029319533469372373
0.973,0.9995564493411184,0.07891626519112271,0.028247710820980633
0.974,0.9995894744827037,0.0777893617045376,0.02717768755182643
0.975,0.9996211640486008,0.07666447248915774,0.02610946758278643
0.976,0.9996515252527032,0.07554159644641358,0.025043054758408793
0.977,0.9996805652838313,0.07442073244981737,0.02397845284746132
0.978,0.9997082913057069,0.07330187934522807,0.02291566554347873
0.979,0.9997347104569259,0.07218503595111418,0.021854696465307834
0.98,0.999759829850936,0.07107020105881631,0.020795549157652384
0.981,0.9997836565760145,0.06995737343280756,0.01973822709161565
0.982,0.9998061976952466,0.06884655181095338,0.018682733665242292
0.983,0.9998274602465076,0.0677377349047697,0.017629072204058394
0.984,0.9998474512424459,0.06663092139968015,0.016577245961610435
0.985,0.9998661776704638,0.06552610995527135,0.01552725812000203
0.986,0.9998836464927078,0.06442329920554804,0.014479111790430403
0.987,0.9998998646460517,0.0633224877591857,0.013432810013720002
0.988,0.9999148390420871,0.06222367419978274,0.012388355760855476
0.989,0.9999285765671124,0.06112685708611113,0.011345751933512735
0.99,0.999941084082125,0.060032034952365546,0.010305001364588243
0.991,0.9999523684228132,0.05893920630841155,0.00926610681872699
0.992,0.999962436399551,0.057848369640032385,0.00822907099284871
0.993,0.9999712947973931,0.05675952340917435,0.007193896516672252
0.994,0.9999789503760721,0.055672666054190925,0.006160585953238361
0.995,0.9999854098699967,0.05458779599008557,0.005129141799430668
0.996,0.9999906799882521,0.05350491160875341,0.00409956648649508
0.997,0.9999947674145987,0.05242401127922153,0.003071862380557337
0.998,0.9999976788074761,0.05134509334788756,0.0020460317831384003
0.999,0.9999994208000073,0.050268156138757784,0.0010220769316687602
1.0,1.0,0.04919319795368293,
